Outcome, Magnitude, Theta
1, 3.5771e+22, 0.211174
1, 6.28291e+21, 1.02037
0, 2.76956e+22, 1.56954
1, 2.12551e+22, 0.318179
1, 2.18648e+22, 0.202866
1, 3.6201e+22, 0.167767
1, 1.36348e+22, 0.312584
1, 3.61587e+22, 0.104274
0, 4.12532e+22, 0.843794
0, 4.98849e+22, 0.407045
1, 1.05143e+22, 0.851861
0, 4.54094e+22, 1.37098
0, 4.35465e+22, 0.334786
0, 1.78036e+22, 0.671962
0, 4.60811e+22, 0.329783
0, 1.26524e+22, 0.901122
0, 1.07939e+22, 1.24271
1, 4.02607e+22, 0.05424
0, 4.6664e+22, 1.46184
1, 5.18518e+21, 1.43059
0, 4.88663e+22, 0.959877
1, 1.98555e+22, 0.452113
1, 4.16428e+22, 0.200221
0, 4.69734e+22, 0.850694
0, 3.06254e+22, 0.954814
0, 2.98083e+22, 0.628223
0, 1.58281e+22, 0.992438
1, 9.6944e+21, 0.114653
0, 1.99043e+22, 1.21276
0, 2.69006e+22, 0.315149
1, 1.08764e+22, 0.384954
0, 4.77285e+22, 1.5567
1, 1.13422e+22, 0.816517
1, 2.55897e+22, 0.187851
1, 1.30457e+22, 0.757606
0, 4.53738e+22, 0.926863
0, 2.17898e+22, 0.878493
0, 3.77851e+22, 0.738962
1, 4.69434e+22, 0.0935064
0, 4.0151e+22, 0.431541
1, 3.41346e+22, 0.0619603
0, 1.24217e+22, 1.18167
0, 3.74699e+22, 0.0175462
0, 3.32274e+22, 0.765395
0, 4.5772e+22, 1.12728
0, 4.30714e+22, 0.317623
1, 5.86802e+21, 0.54468
1, 9.99807e+21, 0.44842
0, 4.9927e+22, 1.05751
1, 2.39758e+22, 0.0166603
1, 5.85702e+21, 0.69
0, 2.45686e+22, 1.34887
0, 3.93193e+22, 0.725674
0, 2.04506e+22, 0.20762
0, 3.49719e+22, 1.01856
1, 3.13489e+22, 0.19921
0, 4.69687e+22, 0.995093
0, 4.16004e+22, 1.03993
1, 1.67278e+22, 0.0557906
1, 1.10305e+22, 0.913075
0, 2.72013e+22, 0.417949
1, 1.71469e+22, 0.599497
1, 7.29224e+21, 1.22633
0, 1.02091e+22, 1.08859
1, 9.40484e+21, 0.996641
0, 4.25331e+22, 1.54664
0, 4.57078e+22, 1.51677
1, 9.44679e+21, 0.528659
0, 3.70431e+22, 0.771211
0, 3.17015e+22, 1.14322
0, 4.21666e+22, 0.0382858
1, 7.48036e+21, 0.566077
0, 4.73082e+22, 1.52589
0, 3.04254e+22, 0.967108
0, 4.67814e+22, 0.763131
0, 3.27089e+22, 0.487302
0, 2.52107e+22, 0.554129
1, 2.03912e+22, 0.841715
1, 5.40091e+21, 0.421528
0, 1.37346e+22, 1.18922
0, 9.83766e+21, 0.928927
0, 2.68471e+22, 1.3455
0, 2.82798e+22, 1.08821
0, 3.41635e+22, 0.663865
0, 4.74019e+22, 0.419253
0, 3.13527e+22, 0.901174
0, 1.8516e+22, 1.03321
0, 2.66769e+22, 1.34557
1, 1.00687e+22, 0.123435
1, 1.82768e+22, 0.528824
0, 4.19449e+22, 0.659366
0, 1.35572e+22, 0.552942
1, 2.88615e+22, 0.0914904
0, 1.66691e+22, 1.46741
1, 2.30607e+22, 0.15644
0, 7.87628e+21, 0.681848
0, 3.46671e+22, 1.37911
0, 4.51785e+22, 1.12906
1, 5.3489e+21, 0.791964
0, 4.41815e+22, 1.43178
1, 2.96246e+22, 0.22056
0, 3.84752e+22, 1.27268
1, 7.87898e+21, 0.986444
0, 4.1009e+22, 0.860822
0, 3.22858e+22, 0.324596
0, 3.53512e+22, 1.45171
0, 3.59009e+22, 1.01416
1, 2.51357e+22, 0.430951
1, 1.23984e+22, 0.330153
1, 1.82267e+22, 0.417208
0, 4.77538e+22, 1.17806
0, 1.59474e+22, 0.724702
0, 4.12599e+22, 0.647017
0, 3.30085e+22, 1.37527
0, 2.51946e+22, 0.808306
0, 4.81627e+22, 0.748625
1, 2.62715e+22, 0.460099
1, 4.95007e+22, 0.0866138
0, 3.29918e+22, 0.844501
0, 4.28556e+22, 0.977381
0, 2.63315e+22, 0.427433
0, 3.47957e+22, 1.05479
0, 3.58365e+22, 1.38559
0, 1.2665e+22, 1.52077
1, 3.742e+22, 0.012531
0, 1.68815e+22, 1.02449
1, 9.96944e+21, 0.913107
1, 1.85919e+22, 0.296034
1, 1.67814e+22, 0.053101
0, 3.99386e+22, 0.611372
0, 4.94462e+22, 1.21099
0, 9.80988e+21, 1.02053
0, 2.46074e+22, 0.898086
0, 2.81716e+22, 0.896343
1, 2.33643e+22, 0.123493
0, 2.87177e+22, 1.34093
0, 4.55804e+22, 1.28413
0, 3.34401e+22, 1.43073
0, 3.11321e+22, 0.250854
0, 3.95964e+22, 0.870585
0, 2.77466e+22, 0.56453
0, 1.70518e+22, 0.725601
0, 4.31987e+22, 0.142302
0, 4.18513e+22, 0.233556
0, 3.40578e+22, 1.40607
0, 3.62119e+22, 0.177407
0, 1.7904e+22, 0.986173
1, 2.24444e+22, 0.910384
0, 3.01873e+22, 0.599304
0, 4.05415e+22, 0.0453448
0, 1.16719e+22, 0.594197
1, 1.10088e+22, 0.18234
0, 2.82627e+22, 1.09869
0, 9.93718e+21, 0.70655
0, 2.52541e+22, 1.25172
0, 3.63944e+22, 1.14013
0, 4.99497e+22, 0.152113
0, 4.81856e+22, 1.56419
0, 3.72538e+22, 1.23311
0, 3.55785e+22, 0.429567
1, 2.46962e+22, 0.426126
1, 2.12627e+22, 0.597076
0, 4.56073e+22, 0.329401
0, 2.53628e+22, 1.01574
0, 2.26037e+22, 0.768708
0, 4.80868e+22, 1.25887
0, 8.37132e+21, 0.542859
0, 2.54432e+22, 1.0156
0, 7.96135e+21, 1.44891
0, 2.28325e+22, 0.803332
1, 1.6097e+22, 0.871468
0, 4.85866e+22, 0.217845
1, 1.60295e+22, 0.819844
0, 4.06426e+22, 0.422251
0, 2.0507e+22, 1.50458
0, 3.44409e+22, 1.11101
0, 4.40792e+22, 1.34976
0, 4.71814e+22, 1.29122
0, 2.03068e+22, 0.887613
1, 1.79945e+22, 0.166153
1, 3.8854e+22, 0.00161806
0, 4.00999e+22, 0.604774
0, 1.21922e+22, 0.786771
0, 3.68722e+22, 0.869079
0, 3.99816e+22, 0.954687
0, 4.67754e+22, 0.305062
0, 3.61583e+22, 1.15089
0, 6.87441e+21, 1.45234
0, 4.35924e+22, 1.29856
0, 5.40423e+21, 0.643457
1, 6.44856e+21, 0.330901
0, 3.88795e+22, 0.735537
0, 3.6742e+22, 0.246772
1, 2.06774e+22, 0.407805
0, 2.70397e+22, 1.37028
0, 3.95765e+22, 1.16443
1, 2.32901e+22, 0.0547596
0, 2.66544e+22, 0.899282
0, 1.25303e+22, 0.996596
0, 3.30564e+22, 0.323958
0, 3.24491e+22, 1.46189
1, 2.77196e+22, 0.170647
0, 1.33809e+22, 0.832456
0, 2.02942e+22, 1.13621
1, 2.1672e+22, 0.0757857
1, 2.78478e+22, 0.0313066
1, 1.25814e+22, 0.594601
0, 4.10833e+22, 1.10025
1, 1.03442e+22, 1.38075
0, 4.18035e+22, 1.49655
0, 1.22292e+22, 0.660388
1, 1.50603e+22, 0.548585
1, 8.23211e+21, 0.667829
0, 3.3445e+22, 0.453719
0, 3.41683e+22, 1.51718
0, 3.76002e+22, 1.33764
0, 2.65517e+22, 1.24182
0, 4.14935e+22, 0.601451
1, 1.29577e+22, 0.0191304
0, 4.91975e+22, 0.184325
1, 1.35102e+22, 0.502192
0, 3.40128e+22, 1.1037
0, 1.59782e+22, 1.35842
0, 3.78279e+22, 0.187874
0, 3.50705e+22, 0.317835
1, 1.15339e+22, 1.27054
0, 3.05917e+22, 1.01279
0, 4.01822e+22, 0.844566
0, 4.82135e+22, 1.47136
0, 4.57656e+22, 1.27465
0, 1.2898e+22, 1.49148
1, 2.66005e+22, 0.207756
1, 1.21751e+22, 0.499903
1, 2.06385e+22, 0.533001
0, 2.53933e+22, 0.654314
0, 4.73473e+22, 0.900272
0, 2.45909e+22, 0.844825
1, 5.16028e+21, 0.82033
0, 3.24336e+22, 1.45911
1, 7.07134e+21, 0.383569
1, 6.18779e+21, 0.360594
0, 2.7339e+22, 0.391961
1, 1.17037e+22, 0.44299
0, 3.42465e+22, 0.665724
1, 1.83978e+22, 0.374278
0, 4.45502e+22, 0.318566
0, 2.48736e+22, 1.22986
0, 2.03782e+22, 1.53941
0, 3.06781e+22, 1.05518
0, 2.98146e+22, 0.58583
0, 1.30012e+22, 1.48512
0, 1.53215e+22, 1.33211
0, 3.2346e+22, 1.04057
0, 4.28649e+22, 0.957215
0, 3.57682e+22, 0.280599
0, 2.71342e+22, 1.3913
1, 5.03654e+21, 0.328652
1, 2.94308e+22, 0.126837
0, 3.941e+22, 1.33962
0, 4.05008e+22, 0.798623
0, 2.29019e+22, 1.47474
0, 3.44046e+22, 1.34556
0, 2.60797e+22, 1.1094
0, 1.97244e+22, 1.1736
0, 4.78779e+22, 0.67573
0, 3.96426e+22, 1.04048
1, 9.04744e+21, 0.123152
0, 1.3857e+22, 0.866128
0, 2.3424e+22, 0.193149
0, 7.43134e+21, 1.33639
0, 3.36927e+22, 1.43264
0, 4.32344e+22, 1.33417
0, 2.44942e+22, 1.08598
1, 1.72018e+22, 0.573562
1, 1.75435e+22, 0.655715
0, 3.99801e+22, 0.781799
0, 3.28169e+22, 0.530437
1, 2.22583e+22, 0.43336
0, 1.89526e+22, 0.322561
0, 2.27363e+22, 0.556549
0, 1.19595e+22, 0.886724
0, 4.54997e+22, 0.755883
1, 1.50262e+22, 0.298958
0, 4.34341e+22, 0.489396
0, 4.70469e+22, 0.339764
0, 2.9496e+22, 0.731804
0, 4.82053e+22, 0.822007
0, 3.25166e+22, 1.34839
0, 2.52125e+22, 1.35343
0, 3.57471e+22, 1.36731
0, 6.8721e+21, 0.781013
0, 2.57823e+22, 0.544486
0, 1.51219e+22, 1.42496
0, 4.09165e+22, 0.902652
0, 2.37707e+22, 0.644464
0, 4.36823e+22, 0.683082
0, 1.27272e+22, 0.9047
0, 1.38907e+22, 1.26796
1, 4.00421e+22, 0.0815372
0, 4.75777e+22, 0.32832
0, 4.80762e+22, 0.911237
0, 2.73533e+22, 1.29701
0, 3.21018e+22, 0.798766
0, 3.01532e+22, 1.25514
0, 1.18995e+22, 1.34151
0, 8.5323e+21, 1.06199
0, 1.80272e+22, 1.30263
0, 4.66224e+22, 1.12864
0, 2.43621e+22, 0.735978
0, 4.42029e+22, 0.117246
0, 2.49638e+22, 0.592232
1, 1.72743e+22, 0.55488
0, 4.02967e+22, 0.00632269
0, 3.53851e+22, 0.301657
0, 3.68226e+22, 0.624889
0, 4.72845e+22, 1.18299
0, 2.86234e+22, 0.769376
1, 6.27954e+21, 0.136177
0, 3.94234e+22, 1.42613
0, 1.31251e+22, 1.17196
1, 2.12248e+22, 0.173122
0, 2.4284e+22, 1.31284
0, 4.8206e+22, 1.41965
0, 4.71565e+22, 0.229622
0, 3.73232e+22, 0.832694
0, 1.40739e+22, 1.52708
1, 1.90497e+22, 0.112847
0, 1.75216e+22, 1.25417
1, 7.04351e+21, 1.36148
0, 4.67542e+22, 0.152553
1, 2.39468e+22, 0.0829487
1, 1.57952e+22, 0.287567
0, 3.04146e+22, 0.465038
0, 6.28046e+21, 0.724524
0, 2.66894e+22, 0.724532
0, 4.00324e+22, 0.0584224
0, 9.9901e+21, 1.49679
0, 2.60088e+22, 1.13565
1, 3.15374e+22, 0.152254
0, 2.0822e+22, 0.528848
0, 7.50256e+21, 1.24311
0, 3.8916e+22, 0.617679
0, 3.70365e+22, 0.180093
0, 2.83309e+22, 0.791151
0, 3.16426e+22, 0.909996
0, 2.56006e+22, 1.44736
1, 1.17238e+22, 0.506034
0, 1.3721e+22, 1.00152
0, 4.48026e+22, 0.452002
0, 2.29879e+22, 1.53808
1, 1.21837e+22, 0.230636
0, 4.74363e+22, 0.665549
0, 3.93633e+22, 0.596105
1, 7.52392e+21, 0.743858
0, 3.00919e+22, 0.954034
0, 3.13804e+22, 1.24654
0, 4.46873e+22, 0.154781
0, 1.89935e+22, 1.32158
0, 3.56611e+22, 0.976257
1, 2.15984e+22, 0.426664
1, 2.50552e+22, 0.0463831
1, 1.83421e+22, 0.139914
0, 1.83822e+22, 1.20942
0, 3.59432e+22, 0.996011
0, 3.6517e+22, 1.37003
1, 1.53874e+22, 0.441293
0, 3.009e+22, 0.910205
0, 4.9748e+22, 1.40857
0, 1.43399e+22, 1.37133
0, 4.48092e+22, 1.46379
1, 5.30441e+21, 0.0251058
0, 3.59453e+22, 1.07373
0, 4.26426e+22, 0.772866
0, 1.68196e+22, 1.06308
0, 4.11674e+22, 0.650827
0, 1.26458e+22, 1.12468
1, 8.99429e+21, 0.740274
0, 3.63744e+22, 1.13355
0, 4.30156e+22, 1.20516
0, 2.11316e+22, 0.933574
0, 4.08444e+22, 0.128354
0, 1.19135e+22, 0.993247
0, 4.82906e+22, 0.828726
1, 4.22018e+22, 0.00849199
1, 1.1259e+22, 0.969539
1, 1.86526e+22, 0.580424
0, 4.57454e+22, 0.485081
1, 1.13101e+22, 0.184214
0, 2.01946e+22, 0.887788
1, 6.90283e+21, 0.242494
0, 3.14077e+22, 0.763017
0, 1.9099e+22, 1.44905
1, 2.18931e+22, 0.566855
0, 4.99624e+22, 0.176237
0, 1.37391e+22, 0.795435
0, 4.01352e+22, 0.378051
0, 8.08882e+21, 1.21396
0, 4.85729e+22, 1.36204
0, 8.24813e+21, 1.15296
0, 3.65348e+22, 0.223116
0, 1.36277e+22, 0.88001
0, 4.69522e+22, 0.352979
0, 2.74266e+22, 0.426331
1, 2.17837e+22, 0.0189587
0, 3.74323e+22, 0.307497
1, 4.92496e+22, 0.0656743
1, 1.04761e+22, 0.876532
0, 4.81269e+22, 1.53309
0, 1.68534e+22, 0.850971
0, 3.90068e+22, 0.333228
0, 4.73125e+22, 0.283519
0, 4.84243e+22, 1.41761
1, 7.86424e+21, 0.321255
1, 2.00537e+22, 0.0604204
0, 1.15976e+22, 1.22809
0, 3.16463e+22, 0.454503
0, 4.38874e+22, 0.674139
0, 4.3614e+22, 0.544061
1, 1.53642e+22, 0.35865
0, 2.23914e+22, 0.91935
0, 2.29322e+22, 1.42205
0, 3.74727e+22, 1.28111
1, 8.41872e+21, 0.328048
1, 8.78358e+21, 0.833311
0, 3.07846e+22, 1.03264
0, 3.57595e+22, 1.21307
1, 2.20237e+22, 0.644717
0, 4.44581e+22, 0.726021
0, 4.3424e+22, 0.94684
0, 3.26402e+22, 1.39187
0, 1.35831e+22, 1.52227
1, 9.27462e+21, 1.26409
1, 1.16746e+22, 0.260253
0, 3.31589e+22, 1.1647
1, 9.76491e+21, 0.596918
0, 4.4828e+22, 1.24935
0, 3.50645e+22, 1.14794
0, 3.8591e+22, 0.217993
0, 4.08801e+22, 1.33464
0, 1.64897e+22, 1.12488
1, 6.79842e+21, 1.52676
0, 3.57146e+22, 0.993215
0, 1.43092e+22, 1.40022
0, 3.06988e+22, 1.55495
0, 4.24679e+22, 0.814259
0, 3.72937e+22, 1.21852
1, 4.9009e+22, 0.0580479
1, 2.10389e+22, 0.825545
1, 2.34005e+22, 0.0448601
0, 3.02972e+22, 0.819102
0, 4.94112e+22, 1.28494
0, 4.77392e+22, 0.153145
0, 3.13397e+22, 1.08057
1, 1.03559e+22, 0.448805
0, 3.36143e+22, 1.4016
0, 1.94305e+22, 1.45793
0, 1.71017e+22, 1.08503
0, 3.07849e+22, 1.53666
0, 4.67081e+22, 0.483653
0, 4.68225e+22, 1.45726
1, 1.1266e+22, 1.32636
0, 4.21194e+22, 0.536628
0, 3.60033e+22, 0.102004
0, 4.11529e+22, 0.268593
0, 4.91238e+22, 0.625891
0, 3.29114e+22, 0.974136
0, 4.19418e+22, 0.214828
0, 4.52107e+22, 1.50685
0, 3.6297e+22, 0.814868
1, 3.62384e+22, 0.123275
0, 4.48959e+22, 1.09214
1, 8.97154e+21, 0.298411
1, 3.58222e+22, 0.267769
0, 2.02959e+22, 0.915734
0, 1.93628e+22, 1.05066
0, 2.92891e+22, 1.51215
1, 9.09103e+21, 0.142144
0, 3.93551e+22, 0.356395
0, 4.76747e+22, 1.36459
0, 1.18125e+22, 1.46059
0, 4.7876e+22, 0.46785
0, 1.79652e+22, 0.912797
0, 6.5765e+21, 0.829512
1, 4.43413e+22, 0.0105154
0, 4.77582e+22, 0.745353
0, 1.81621e+22, 0.82763
0, 3.38849e+22, 1.35813
0, 3.97083e+22, 1.10449
0, 4.72324e+22, 0.425268
0, 4.56704e+22, 0.225829
0, 1.28808e+22, 0.845008
0, 2.80845e+22, 0.770098
0, 3.21658e+22, 0.81096
0, 2.18684e+22, 1.15057
0, 4.28116e+22, 1.49593
0, 3.83338e+22, 1.41384
0, 2.18159e+22, 0.928668
1, 1.36042e+22, 0.489084
0, 1.12373e+22, 1.20043
1, 1.49633e+22, 0.290261
0, 4.2407e+22, 0.243982
1, 1.25873e+22, 0.337872
0, 2.57112e+22, 0.533364
0, 2.65514e+22, 1.40173
0, 4.9716e+22, 1.38233
0, 4.12243e+22, 1.30024
0, 2.37227e+22, 1.45009
0, 3.13001e+22, 1.54699
1, 2.93583e+22, 0.205266
0, 3.51496e+22, 0.493485
1, 2.35386e+22, 0.307657
0, 2.05774e+22, 0.797563
0, 2.61456e+22, 0.33233
0, 2.30347e+22, 0.713139
0, 3.40579e+22, 0.819006
0, 2.08319e+22, 0.808892
0, 2.19181e+22, 0.386273
1, 6.3826e+21, 1.37831
1, 7.2127e+21, 0.754139
0, 2.68293e+22, 1.35028
1, 1.19242e+22, 0.0186697
0, 2.02611e+22, 0.712715
0, 4.0735e+22, 0.747309
0, 3.71138e+22, 0.259806
0, 4.7377e+22, 0.729189
0, 3.4063e+22, 1.39243
1, 1.39534e+22, 0.1279
1, 2.55337e+22, 0.0558161
1, 4.61519e+22, 0.0890781
1, 1.08997e+22, 1.00043
0, 3.27787e+22, 0.903344
0, 4.65001e+22, 0.638646
0, 3.25377e+22, 0.863907
0, 4.52336e+22, 0.275793
0, 3.46467e+22, 0.2068
1, 1.00989e+22, 0.899053
0, 2.00501e+22, 1.46021
1, 8.03825e+21, 0.641415
1, 1.87202e+22, 0.942551
1, 2.30096e+22, 0.245917
0, 4.79789e+22, 1.26899
0, 4.37531e+22, 0.454181
0, 4.70056e+22, 1.37151
1, 1.43269e+22, 0.871175
0, 1.14537e+22, 1.50724
0, 1.35587e+22, 1.30259
0, 1.90494e+22, 1.50845
1, 2.76475e+22, 0.00307323
0, 4.9117e+22, 1.05982
0, 1.27422e+22, 1.26864
1, 2.08089e+22, 0.318607
0, 4.66147e+22, 0.311733
0, 2.04734e+22, 0.598616
1, 1.26331e+22, 0.142126
0, 1.64013e+22, 1.07804
0, 2.46008e+22, 0.725502
0, 5.39206e+21, 1.11864
1, 2.10852e+22, 0.866233
0, 4.91349e+22, 0.643034
0, 2.6862e+22, 1.23238
1, 6.36502e+21, 1.50947
0, 1.67625e+22, 1.37825
0, 2.73686e+22, 1.5017
0, 4.03747e+22, 0.990299
1, 1.42751e+22, 0.307654
0, 4.53852e+22, 1.47791
0, 4.64933e+22, 1.42344
0, 1.86388e+22, 1.4965
0, 3.29467e+22, 0.418983
0, 4.57272e+22, 0.905255
1, 6.22078e+21, 1.47075
0, 2.08785e+22, 0.829944
1, 9.47877e+21, 1.38755
1, 2.11063e+22, 0.0232312
0, 2.53588e+22, 1.30726
0, 4.73901e+22, 1.17801
0, 3.51172e+22, 0.497554
1, 2.0499e+22, 0.575668
0, 2.05149e+22, 0.898635
0, 4.58531e+22, 0.11246
0, 2.1982e+22, 1.03332
0, 2.44938e+22, 0.345357
0, 3.58451e+22, 0.681782
0, 4.22302e+22, 0.369756
1, 9.64809e+21, 0.379732
0, 8.02415e+21, 0.909644
0, 3.45754e+22, 0.755792
0, 3.31097e+22, 0.916114
0, 8.43055e+21, 1.28647
0, 1.1036e+22, 1.02523
0, 2.05839e+22, 0.751849
0, 1.17211e+22, 0.954733
0, 1.04805e+22, 1.32756
0, 4.51864e+22, 1.16335
1, 3.12096e+22, 0.125264
0, 2.04677e+22, 0.794718
0, 3.90127e+22, 1.15614
0, 1.63846e+22, 0.888768
0, 1.99911e+22, 0.964651
1, 1.01332e+22, 0.580897
1, 2.20114e+22, 0.00581626
0, 3.38989e+22, 1.36557
0, 4.58789e+22, 1.18973
0, 1.43858e+22, 1.47408
0, 4.32027e+22, 0.759878
0, 1.60981e+22, 1.55065
0, 4.01782e+22, 1.08455
1, 1.3222e+22, 0.0367388
0, 4.54405e+22, 0.97943
0, 1.37218e+22, 1.17337
0, 1.86542e+22, 1.32271
0, 3.191e+22, 1.10601
0, 2.80266e+22, 0.435061
0, 1.03849e+22, 0.524271
1, 6.90632e+21, 1.41925
0, 3.88242e+22, 1.39773
1, 7.10713e+21, 0.459284
0, 2.64548e+22, 0.974719
0, 9.28392e+21, 1.07255
0, 4.46499e+22, 0.974444
1, 4.84035e+22, 0.19494
0, 3.84552e+22, 0.455577
1, 2.29109e+22, 0.078682
1, 1.56548e+22, 0.22263
1, 2.49792e+22, 0.0637086
0, 4.85448e+22, 0.668866
0, 2.51174e+22, 0.955399
1, 2.78661e+22, 0.164124
0, 3.20827e+22, 0.810321
0, 1.59533e+22, 0.416468
0, 3.71392e+22, 0.644929
0, 3.80887e+22, 0.407465
1, 6.97008e+21, 0.311211
0, 3.10195e+22, 0.809951
0, 3.68451e+22, 0.639693
1, 1.93242e+22, 0.664514
0, 1.01301e+22, 1.44596
0, 3.02278e+22, 1.31208
0, 2.45485e+22, 0.367045
0, 2.76587e+22, 1.28421
0, 3.37599e+22, 1.20345
0, 4.98745e+22, 0.692545
0, 4.84854e+22, 1.50202
1, 1.67211e+22, 0.734707
1, 2.5301e+22, 0.559802
1, 2.4302e+22, 0.106367
1, 2.6333e+22, 0.418568
1, 6.4475e+21, 0.532878
0, 2.67573e+22, 0.0537844
0, 2.66756e+22, 0.568481
1, 3.54542e+22, 0.00412707
0, 4.90111e+22, 1.23785
0, 4.70665e+22, 0.468968
0, 4.8711e+22, 0.140247
0, 3.85155e+22, 0.330338
1, 1.13295e+22, 0.586371
0, 4.8289e+22, 1.16753
0, 4.06188e+22, 0.0225352
0, 4.95931e+22, 0.284828
0, 4.61518e+22, 1.02577
0, 3.64496e+22, 0.386934
1, 8.74639e+21, 1.56555
0, 2.48778e+22, 0.756657
0, 4.69409e+22, 0.651417
0, 3.80226e+22, 1.23657
0, 4.54028e+22, 0.23834
0, 1.3543e+22, 0.926858
0, 9.15246e+21, 1.16993
0, 1.29204e+22, 0.944053
1, 1.69256e+22, 0.119091
1, 7.06169e+21, 0.782967
1, 2.0866e+22, 0.239411
1, 3.88138e+22, 0.234387
0, 2.97298e+22, 0.966824
0, 2.86823e+22, 1.25198
0, 1.09021e+22, 0.647795
0, 4.87175e+22, 1.06483
1, 5.14584e+21, 1.17336
0, 2.86154e+22, 0.51816
0, 2.95951e+22, 1.40815
0, 4.39709e+22, 0.67243
0, 2.53885e+22, 0.991125
0, 2.84531e+22, 0.849017
0, 3.80684e+22, 0.700686
1, 7.87552e+21, 0.447972
0, 4.84394e+22, 1.32995
0, 7.30815e+21, 0.73312
0, 2.1519e+22, 1.13286
0, 1.665e+22, 1.45921
1, 7.94249e+21, 0.349476
0, 3.26732e+22, 0.117219
0, 1.09548e+22, 0.848443
1, 3.31739e+22, 0.167932
1, 9.16823e+21, 1.01652
0, 4.5309e+22, 1.25095
0, 4.96253e+22, 0.414749
1, 1.14424e+22, 0.416414
0, 4.07141e+22, 0.0408221
0, 4.55266e+22, 0.495506
0, 3.14822e+22, 1.45016
0, 1.75963e+22, 1.10842
0, 1.31473e+22, 1.38317
1, 8.06848e+21, 0.0335152
1, 9.47395e+21, 0.348705
1, 7.77029e+21, 0.148977
0, 3.04073e+22, 1.33664
0, 1.65979e+22, 1.50234
0, 4.16863e+22, 0.678967
1, 6.14223e+21, 0.130362
0, 1.61606e+22, 1.34061
0, 4.19426e+22, 0.978127
0, 2.57761e+22, 1.27473
0, 1.18303e+22, 0.927284
0, 2.43666e+22, 0.631048
0, 3.7785e+22, 1.5585
1, 9.24086e+21, 0.268138
1, 5.18146e+21, 0.748645
0, 4.88482e+22, 1.5384
1, 2.62571e+22, 0.481497
0, 2.9206e+22, 0.76361
1, 5.3975e+21, 1.53987
0, 2.84258e+22, 0.895385
0, 3.81594e+22, 0.445754
1, 6.80628e+21, 0.26849
0, 3.88248e+22, 0.441998
0, 3.3091e+22, 1.32114
0, 1.93045e+22, 1.00188
0, 3.62841e+22, 0.42244
1, 4.4761e+22, 0.0209305
0, 3.4894e+22, 1.203
0, 3.7357e+22, 0.223345
0, 2.48284e+22, 1.45038
0, 2.5318e+22, 0.0587763
0, 6.21307e+21, 0.75729
0, 3.93164e+22, 1.02456
1, 2.39542e+22, 0.718104
0, 3.82475e+22, 0.417568
0, 1.39136e+22, 1.54512
1, 2.60189e+22, 0.39298
0, 3.56692e+22, 0.493853
0, 3.24892e+22, 1.31418
1, 4.69019e+22, 0.125887
1, 2.23542e+22, 0.28391
0, 3.70982e+22, 0.533274
0, 4.44569e+22, 0.492401
1, 1.77917e+22, 0.703217
0, 1.95802e+22, 1.53189
0, 4.91935e+22, 1.43134
0, 3.43257e+22, 1.17665
0, 2.16085e+22, 0.957691
0, 4.12312e+22, 1.24743
0, 1.24609e+22, 1.51921
1, 3.81437e+22, 0.153615
0, 1.29287e+22, 1.29169
0, 3.61394e+22, 0.139335
1, 5.75432e+21, 1.00348
0, 3.66258e+22, 1.22671
0, 3.74903e+22, 0.137569
1, 1.53666e+22, 0.314943
0, 4.71731e+22, 0.446549
1, 1.16872e+22, 0.277428
1, 1.6306e+22, 0.521454
0, 2.43408e+22, 1.51435
0, 1.00385e+22, 0.891634
0, 3.5774e+22, 0.500018
1, 1.14034e+22, 1.23984
0, 2.08785e+22, 0.709319
1, 1.13092e+22, 0.420277
0, 3.1991e+22, 0.804524
0, 3.62092e+22, 0.352604
0, 1.99306e+22, 1.47715
0, 1.37121e+22, 1.37706
0, 3.89172e+22, 0.246426
0, 2.10487e+22, 0.604507
1, 1.51657e+22, 0.00200471
0, 4.13117e+22, 1.25229
0, 2.5267e+22, 0.33502
1, 1.93975e+22, 0.0214506
1, 1.35533e+22, 0.215467
0, 1.55737e+22, 1.14316
0, 3.81108e+22, 0.215843
0, 4.69909e+22, 0.636397
0, 4.4406e+22, 0.713045
1, 2.88172e+22, 0.46206
0, 3.5141e+22, 0.440371
0, 3.65887e+22, 1.51843
0, 4.27945e+22, 0.240088
1, 5.16067e+21, 0.0333783
1, 1.43711e+22, 0.218056
1, 1.59981e+22, 0.238245
0, 3.35721e+22, 1.30593
0, 1.82502e+22, 1.29929
0, 3.54706e+22, 0.550965
0, 4.59886e+22, 0.509554
1, 1.11798e+22, 0.343375
0, 2.70211e+22, 1.55198
0, 3.25981e+22, 0.522549
0, 4.173e+22, 0.395997
0, 4.28876e+22, 0.69952
0, 2.93149e+22, 0.292164
1, 2.13286e+22, 0.680484
1, 3.63759e+22, 0.205685
0, 4.50113e+22, 1.13508
0, 1.21853e+22, 0.988128
0, 3.72265e+22, 0.498267
0, 4.65196e+22, 0.601535
1, 5.29751e+21, 0.318876
1, 1.57724e+22, 0.460571
1, 1.72986e+22, 0.317959
1, 1.47454e+22, 0.159366
0, 3.71884e+22, 1.42841
0, 4.78837e+22, 1.56356
0, 2.04892e+22, 1.11286
0, 1.56645e+22, 1.50185
0, 4.44035e+22, 0.362568
0, 1.15934e+22, 1.32082
0, 4.5559e+22, 1.50685
1, 5.90201e+21, 0.0232345
0, 1.99317e+22, 1.17383
0, 3.58156e+22, 0.0508494
