Outcome, Magnitude, Theta
0, 3.07676e+16, 1.37315
0, 5.3098e+16, 1.46634
1, 3.09478e+16, 0.250509
0, 1.59803e+16, 1.14853
0, 7.83333e+16, 0.936432
0, 4.28697e+16, 0.921634
0, 8.39619e+16, 1.50964
1, 4.77627e+16, 0.068345
0, 5.58139e+16, 0.999757
0, 4.21135e+16, 0.772385
0, 8.75734e+16, 0.400427
0, 4.22196e+16, 0.0134314
0, 2.86438e+16, 1.02391
0, 9.30682e+16, 1.25806
0, 9.68247e+16, 0.634825
0, 8.04468e+16, 1.34704
0, 2.15756e+16, 0.912434
0, 6.98552e+16, 0.164441
0, 4.12267e+16, 0.910342
1, 1.85483e+16, 0.205627
0, 4.78854e+16, 1.06003
0, 1.987e+16, 1.4486
1, 2.97438e+16, 0.451495
0, 4.43753e+16, 0.0544235
0, 5.87368e+16, 0.467341
1, 2.28833e+16, 0.311023
0, 7.02784e+16, 0.510626
0, 6.54855e+16, 1.25848
0, 9.24288e+16, 0.302886
0, 5.71292e+16, 1.00604
0, 6.40885e+16, 0.0787547
1, 2.45211e+16, 0.0852441
0, 5.90925e+16, 0.682818
1, 4.03014e+15, 1.0482
0, 7.0514e+16, 1.0837
1, 1.05018e+16, 0.392644
0, 6.46027e+16, 1.08169
0, 1.60598e+16, 1.41984
1, 9.84446e+16, 0.122219
0, 4.60412e+16, 1.34085
0, 6.21381e+16, 0.569617
0, 6.89443e+16, 1.13065
1, 1.76765e+15, 0.565109
0, 3.29994e+16, 1.20236
0, 1.68549e+16, 1.23598
1, 1.75463e+16, 0.205566
0, 9.79595e+16, 0.97074
0, 8.09725e+16, 0.308263
0, 5.0879e+16, 0.397966
0, 5.17394e+16, 1.30283
0, 9.00246e+16, 1.07072
1, 2.37121e+15, 0.355666
0, 7.50982e+16, 0.891529
1, 1.80906e+16, 0.000742841
1, 1.56327e+16, 0.404164
0, 1.19847e+16, 1.08274
0, 5.40886e+15, 1.04473
1, 2.64171e+16, 0.608606
0, 4.85318e+16, 0.957021
0, 5.14798e+16, 1.00981
0, 1.02541e+16, 0.781169
0, 9.82831e+16, 1.04883
0, 8.64222e+16, 0.712613
0, 5.8752e+16, 1.17624
0, 5.68781e+16, 0.489704
0, 5.08539e+16, 0.865207
1, 9.47086e+16, 0.176595
0, 9.52697e+16, 1.19486
1, 8.77891e+15, 0.135617
0, 2.5392e+16, 0.585779
1, 2.4779e+16, 1.01709
0, 4.50052e+16, 1.22225
1, 1.48281e+15, 1.13648
0, 8.64843e+16, 0.439145
1, 5.8572e+15, 0.0877475
0, 7.61928e+16, 0.798487
0, 6.37585e+16, 0.256643
1, 6.55594e+16, 0.129454
0, 7.91387e+16, 0.751199
0, 3.23248e+16, 1.44611
0, 4.60186e+16, 0.836616
1, 1.46118e+15, 1.46829
0, 2.08484e+16, 0.796533
0, 8.04496e+16, 1.04564
0, 6.76629e+16, 0.759664
0, 8.57266e+16, 0.449303
1, 5.66961e+16, 0.0665587
0, 6.26446e+16, 0.202642
0, 3.10671e+16, 0.728402
0, 8.26883e+16, 0.30182
0, 5.52156e+16, 1.51827
0, 9.84832e+16, 0.596515
0, 7.62871e+16, 1.46326
0, 2.30263e+16, 1.11693
1, 7.15613e+15, 0.633549
1, 3.9374e+16, 0.317692
1, 3.83772e+16, 0.0496556
1, 5.53265e+15, 1.47006
0, 5.31984e+16, 0.56743
0, 2.45015e+16, 0.87216
1, 5.78213e+16, 0.183468
0, 7.387e+16, 0.830896
0, 1.22925e+16, 1.33068
0, 7.15609e+16, 1.28396
0, 2.93137e+16, 0.679217
0, 3.9786e+16, 1.14744
0, 8.09185e+16, 0.0753451
0, 4.23074e+16, 0.313021
0, 7.44296e+16, 1.00877
1, 1.7173e+16, 0.409845
0, 8.12873e+16, 0.210162
0, 6.50795e+16, 1.10687
0, 5.18951e+16, 0.388504
0, 9.14747e+16, 0.294291
1, 2.64686e+16, 0.474548
0, 7.5325e+16, 1.56631
0, 8.31008e+16, 0.775657
1, 3.53847e+16, 0.492611
0, 3.41193e+16, 1.44821
1, 3.35307e+16, 0.51436
0, 5.822e+16, 1.07011
0, 4.49253e+16, 0.944146
1, 2.86678e+16, 0.36278
0, 6.49475e+16, 0.306767
1, 1.59501e+16, 0.64335
0, 5.24886e+16, 0.442584
0, 2.61677e+16, 1.46195
1, 1.98858e+16, 0.941874
0, 7.4164e+16, 1.41965
1, 2.96251e+16, 0.593294
1, 2.84382e+16, 0.0202639
0, 6.04872e+16, 0.950342
1, 9.28791e+15, 0.552124
0, 9.33644e+16, 1.44276
0, 5.41087e+16, 0.32159
0, 8.2626e+16, 0.464286
0, 1.98813e+16, 1.34253
0, 4.86381e+16, 1.35712
0, 7.47141e+16, 0.676616
0, 2.07309e+16, 1.07884
0, 8.40805e+16, 1.54669
0, 8.19714e+16, 0.118265
0, 7.43994e+16, 0.456662
0, 4.99461e+16, 1.42068
0, 3.15638e+16, 1.43212
0, 7.78685e+16, 1.47141
1, 5.78282e+16, 0.0275447
0, 7.23133e+16, 0.320652
0, 8.81318e+16, 0.34116
1, 1.46738e+16, 0.138544
0, 5.31823e+16, 1.34461
0, 4.50623e+16, 0.570923
1, 1.30022e+16, 0.931099
0, 6.9481e+16, 0.796199
0, 2.66156e+16, 0.930534
0, 8.27201e+16, 0.7342
1, 1.21599e+16, 1.29055
1, 3.73228e+16, 0.178494
1, 3.06077e+16, 0.651576
0, 7.87178e+16, 1.48647
0, 8.44481e+16, 1.36019
0, 8.68901e+16, 1.44239
0, 9.32897e+16, 0.175969
1, 6.90872e+16, 0.189953
1, 9.01695e+16, 0.0332844
0, 5.38349e+16, 0.729594
0, 4.83697e+16, 1.39634
1, 2.32364e+16, 0.277524
0, 9.04915e+16, 1.17673
1, 2.49851e+16, 0.311482
0, 3.42119e+16, 1.40639
0, 2.27214e+16, 1.01234
0, 5.8514e+16, 0.626901
0, 2.84657e+16, 1.45707
0, 9.48281e+16, 1.36766
0, 2.54891e+16, 1.5383
0, 5.08954e+16, 1.4038
1, 2.96104e+16, 0.295006
0, 4.36754e+16, 1.34205
0, 4.17116e+16, 1.34225
0, 9.82755e+16, 1.34003
0, 5.14007e+16, 1.09465
1, 3.24154e+16, 0.371383
1, 2.95502e+16, 0.438711
1, 1.29313e+16, 0.668583
0, 2.27559e+16, 1.11381
0, 9.45496e+16, 1.53577
0, 7.32947e+16, 1.20855
0, 8.13994e+16, 1.22868
0, 7.64748e+16, 1.27352
1, 2.33578e+15, 1.38398
0, 8.34869e+16, 0.836883
0, 9.34582e+16, 0.238474
0, 7.46845e+16, 0.301114
0, 3.57098e+16, 1.16115
0, 4.29367e+16, 0.842633
1, 5.01622e+16, 0.00646365
1, 7.03301e+15, 1.43615
0, 8.44658e+16, 0.477804
1, 5.91005e+15, 0.290228
1, 8.27213e+15, 0.404291
0, 6.69934e+16, 0.138964
0, 8.39596e+16, 1.32084
1, 1.08613e+16, 0.888023
1, 8.10568e+15, 0.713342
0, 8.15398e+16, 1.27115
1, 7.57686e+15, 0.0216608
1, 1.0874e+16, 0.119638
1, 2.7564e+16, 0.567816
0, 2.49125e+16, 0.905247
0, 3.77011e+16, 0.97836
1, 9.69118e+16, 0.163978
0, 8.66908e+16, 0.560807
0, 2.25249e+16, 1.15304
1, 2.39807e+16, 0.133303
1, 3.84532e+16, 0.46507
0, 5.7481e+16, 0.798111
1, 1.28135e+15, 0.468363
0, 8.84619e+16, 1.3834
0, 6.66234e+16, 0.111072
1, 3.17532e+15, 0.160408
1, 9.61276e+15, 0.0752594
0, 4.34918e+16, 1.3996
0, 5.41142e+16, 0.294548
0, 4.67143e+16, 0.831983
0, 8.78969e+16, 1.303
0, 8.70963e+16, 1.52062
1, 9.28329e+16, 0.160579
1, 7.28637e+15, 0.00996224
1, 6.15756e+15, 1.32432
0, 7.60044e+16, 0.977434
0, 5.71624e+16, 1.258
1, 1.53223e+16, 0.741622
0, 8.2709e+16, 0.455153
1, 1.22348e+15, 0.642349
0, 6.43044e+16, 0.781901
0, 7.47445e+16, 1.26847
1, 5.04827e+15, 1.44844
0, 5.24822e+16, 0.890319
0, 8.89861e+16, 1.09284
1, 2.53409e+16, 0.591828
1, 4.75507e+15, 0.0685697
1, 2.80586e+15, 1.51997
0, 8.34323e+16, 1.16427
0, 7.17577e+16, 0.423257
0, 8.79173e+16, 1.42609
0, 6.06067e+16, 0.839454
0, 4.30008e+16, 1.51214
0, 1.57555e+16, 1.07235
0, 8.48008e+16, 1.45089
1, 2.39215e+16, 0.0561812
0, 1.0004e+16, 0.649871
0, 2.87901e+16, 1.48402
0, 6.82595e+16, 1.00544
0, 1.83303e+16, 1.48926
0, 8.99777e+16, 1.01496
1, 9.12516e+15, 1.38791
1, 8.6986e+15, 1.00635
0, 6.40504e+16, 0.622675
0, 8.59608e+16, 0.600347
0, 1.47706e+16, 1.20056
0, 1.50633e+16, 0.842847
1, 1.66293e+16, 0.676633
0, 6.39435e+16, 1.01798
0, 5.44393e+16, 0.823542
1, 3.21164e+16, 0.670104
0, 1.3939e+16, 0.716628
1, 2.06729e+16, 0.572326
0, 4.84168e+16, 1.01796
0, 3.86441e+16, 0.383773
0, 6.38978e+16, 1.18567
0, 9.17693e+16, 0.911958
1, 4.50347e+16, 0.00414035
1, 7.98494e+16, 0.0332273
1, 8.87601e+15, 0.743016
0, 3.68563e+16, 0.843095
1, 1.19395e+16, 1.41048
0, 9.27784e+16, 1.12723
1, 3.08513e+15, 0.0528521
0, 8.67226e+16, 1.41808
1, 6.56092e+16, 0.0827291
0, 8.99075e+16, 0.889982
0, 9.40811e+16, 1.21755
1, 1.59125e+16, 0.132445
0, 5.76662e+16, 1.04155
1, 3.8044e+16, 0.201936
0, 8.75871e+16, 0.611782
0, 9.58469e+15, 0.386329
0, 6.80963e+16, 0.459882
0, 7.86325e+16, 0.806343
0, 4.91169e+16, 1.31653
0, 5.62705e+16, 0.972114
0, 3.11982e+16, 0.818443
0, 8.93353e+16, 0.322206
0, 5.74252e+16, 1.21072
0, 2.91587e+16, 1.07932
0, 8.3476e+15, 1.10457
0, 2.73301e+15, 1.53271
0, 6.72122e+16, 0.620499
1, 5.16609e+15, 0.047325
0, 6.26759e+16, 0.181742
0, 2.29494e+16, 1.25263
0, 4.34343e+16, 0.941331
0, 4.64482e+16, 1.35983
1, 8.96558e+15, 1.02154
0, 7.58853e+16, 1.47353
0, 1.30908e+16, 1.35037
0, 5.26517e+16, 0.985346
0, 2.4786e+16, 0.779723
1, 1.68715e+16, 0.0371527
0, 8.15928e+16, 1.17858
1, 3.51996e+15, 1.30141
1, 9.38442e+16, 0.103491
0, 8.98252e+16, 0.574686
1, 3.56081e+16, 0.38318
1, 1.51003e+16, 1.07216
0, 8.14122e+16, 1.16237
1, 6.30191e+15, 0.307315
0, 7.53762e+16, 0.142818
0, 7.35872e+16, 1.52403
1, 1.00501e+16, 0.733042
1, 1.929e+16, 0.819582
0, 6.47026e+16, 0.858262
1, 1.88274e+16, 0.52643
0, 2.79122e+16, 0.683573
0, 8.04161e+16, 1.01398
0, 1.78633e+16, 0.99924
0, 2.3589e+16, 1.10314
0, 6.96199e+16, 1.26309
1, 2.55205e+15, 1.16266
0, 6.4998e+16, 0.0172719
1, 2.76541e+16, 0.473299
1, 8.46578e+16, 0.0241619
0, 7.3e+16, 0.709254
1, 6.53744e+15, 1.12478
0, 6.22962e+16, 1.17037
0, 4.56481e+16, 0.352676
0, 9.47291e+16, 0.872262
0, 5.34031e+16, 1.38187
1, 1.88635e+16, 0.294592
1, 1.30115e+16, 0.155112
1, 2.14247e+16, 0.178064
0, 6.92897e+16, 1.56104
0, 4.7231e+16, 0.526012
0, 2.03471e+16, 1.36758
1, 6.21223e+16, 0.0375453
0, 2.23245e+16, 0.582217
0, 6.13127e+16, 1.09271
1, 5.89951e+15, 0.14379
0, 4.0298e+16, 0.989607
0, 4.0137e+16, 0.44151
0, 6.24074e+16, 0.964041
1, 2.07118e+16, 1.16276
0, 6.12012e+16, 0.810914
1, 9.69225e+15, 0.320514
0, 2.74325e+16, 1.34949
1, 4.57822e+16, 0.0214724
0, 8.24002e+16, 0.654869
1, 1.09198e+16, 0.139793
0, 4.02962e+16, 0.449819
1, 8.0536e+15, 1.0648
0, 7.88186e+16, 0.908552
1, 1.90297e+16, 0.491627
0, 8.67776e+16, 0.534175
0, 9.97856e+16, 0.739159
0, 1.30362e+16, 1.24853
0, 9.52459e+16, 1.40513
1, 3.38642e+16, 0.441029
0, 9.95896e+16, 0.0792606
1, 1.45688e+16, 1.23779
0, 7.35961e+16, 0.227983
1, 1.42638e+16, 1.3791
0, 3.32058e+16, 1.31017
0, 9.35053e+16, 1.01412
1, 2.46871e+15, 1.55019
0, 8.1616e+16, 1.53629
0, 7.29489e+16, 1.15278
0, 7.07077e+16, 0.920443
0, 8.06359e+16, 0.400638
0, 3.33625e+16, 0.882163
1, 2.42053e+16, 0.459167
0, 7.71301e+16, 0.435799
0, 8.65184e+16, 1.0898
0, 5.41498e+16, 0.776904
0, 9.12914e+16, 1.33023
1, 7.3778e+16, 0.0410492
0, 1.37125e+16, 1.05152
0, 3.71523e+16, 1.13635
0, 6.08116e+16, 0.979574
0, 2.32295e+16, 0.565766
0, 2.34429e+16, 0.651339
0, 6.88677e+16, 0.543598
0, 9.48254e+16, 0.132828
0, 7.97005e+16, 0.659145
1, 2.56886e+16, 1.12207
0, 8.2481e+16, 1.48449
0, 6.87741e+16, 0.541988
1, 2.21931e+16, 0.0796435
0, 4.50928e+16, 0.47184
0, 7.03535e+16, 1.43484
1, 8.51133e+15, 1.3007
0, 7.35181e+16, 0.390758
0, 9.66168e+16, 0.898388
1, 4.46629e+16, 0.0835142
1, 6.63574e+16, 0.00764924
1, 6.56433e+16, 0.182754
0, 3.94484e+16, 0.701389
0, 5.86027e+16, 0.801739
0, 4.77485e+16, 1.46643
0, 9.36336e+16, 0.884307
1, 2.57575e+16, 0.429205
0, 6.24235e+16, 1.13592
0, 2.95662e+16, 0.771929
0, 2.15305e+16, 1.45983
1, 4.52601e+16, 0.227122
0, 3.1138e+16, 1.13883
0, 3.91178e+16, 0.918303
0, 8.61033e+16, 0.972254
0, 3.91417e+16, 1.22413
0, 6.2237e+16, 0.328826
1, 5.54987e+15, 0.143121
0, 7.47355e+16, 0.879527
0, 3.7503e+16, 1.30229
0, 6.42534e+16, 0.534163
1, 2.48206e+16, 0.909539
0, 8.23632e+16, 0.377437
1, 2.32156e+16, 0.830345
0, 5.34066e+16, 1.5284
1, 4.02189e+16, 0.0288886
0, 1.33383e+16, 1.45091
0, 3.00548e+16, 0.882686
1, 1.78523e+16, 0.38472
0, 5.3572e+16, 0.0802734
0, 5.78212e+16, 1.11342
0, 2.71899e+16, 1.38964
0, 7.01137e+15, 0.952781
0, 4.41951e+16, 0.235477
1, 2.34542e+16, 0.469591
0, 6.09499e+16, 1.05754
0, 4.56033e+16, 1.42883
1, 5.55189e+16, 0.173783
0, 2.48606e+16, 1.29446
0, 7.53453e+16, 1.11203
0, 9.99839e+16, 1.28273
0, 6.0317e+16, 0.561923
0, 2.83618e+16, 0.926551
0, 8.735e+16, 1.44628
1, 3.90062e+16, 0.00189154
0, 8.90043e+16, 0.762393
0, 4.89708e+16, 0.900938
1, 2.81196e+16, 0.356305
0, 1.30401e+16, 0.660134
0, 7.00089e+16, 1.13832
0, 7.76446e+16, 0.607904
0, 7.76988e+16, 0.8187
0, 4.64938e+16, 0.857677
0, 2.80508e+16, 1.10456
0, 2.41749e+16, 0.74105
0, 4.39563e+16, 1.37715
0, 1.22853e+16, 1.56547
0, 3.20089e+16, 0.733241
0, 4.08202e+16, 0.539976
0, 6.23484e+16, 0.478631
1, 1.52057e+16, 0.322774
1, 2.59927e+15, 1.12827
1, 2.67097e+16, 0.188486
0, 7.81879e+16, 0.505255
1, 3.25928e+16, 0.41408
1, 4.43996e+16, 0.175698
0, 4.75384e+16, 1.06347
0, 8.35942e+16, 0.875892
1, 3.83428e+16, 0.666933
0, 7.48795e+16, 0.600853
1, 1.83369e+16, 0.231726
0, 8.14813e+16, 0.584329
0, 5.77127e+16, 0.878324
0, 3.71159e+16, 0.635903
0, 8.13677e+16, 0.377177
0, 3.46252e+16, 0.690096
0, 7.42063e+16, 0.72527
0, 8.48945e+16, 1.53983
0, 9.20567e+16, 0.874205
0, 1.47288e+16, 0.883799
0, 5.10822e+16, 0.963663
1, 2.16579e+16, 0.0972153
1, 7.86117e+16, 0.00679066
0, 8.48957e+16, 0.147499
0, 7.59754e+16, 0.85344
0, 7.5161e+16, 0.325929
1, 1.09367e+16, 0.502444
1, 1.99055e+16, 1.37105
1, 3.03344e+16, 0.769824
1, 2.3379e+16, 1.23268
0, 4.58113e+16, 0.113784
0, 7.73535e+16, 1.38119
0, 2.73031e+16, 1.39871
0, 2.84514e+15, 0.584464
0, 9.67822e+16, 0.639525
0, 3.00045e+16, 1.52542
0, 1.94656e+16, 1.50408
0, 9.02092e+16, 0.396104
0, 8.13762e+16, 0.308265
0, 9.82143e+16, 0.390661
1, 9.65387e+15, 0.227353
0, 9.12505e+16, 0.504063
0, 3.78734e+15, 1.00078
0, 9.88791e+16, 1.29356
1, 5.63159e+16, 0.0863451
0, 5.12033e+16, 1.42849
0, 2.58982e+16, 1.25514
1, 4.79986e+15, 0.21385
0, 7.2759e+16, 0.114361
1, 2.4743e+16, 0.353449
1, 2.41656e+16, 0.0814499
0, 8.18041e+16, 0.524734
0, 2.19474e+16, 1.0575
1, 2.84962e+16, 0.529826
1, 3.74638e+16, 0.0643484
0, 9.86557e+16, 0.885028
0, 5.89293e+16, 1.40342
1, 6.5304e+16, 0.0232764
0, 7.93715e+16, 0.352428
0, 5.33807e+16, 1.42433
0, 9.26758e+16, 0.565417
0, 3.85579e+16, 1.08375
0, 4.73361e+16, 0.455079
1, 4.07186e+16, 0.0942599
1, 6.97007e+16, 0.113575
0, 3.36382e+15, 0.370087
0, 5.6459e+16, 1.03114
0, 8.83953e+16, 0.913165
0, 3.62195e+16, 0.878574
0, 4.68375e+16, 1.1798
0, 6.34676e+16, 0.498237
1, 3.198e+16, 0.922502
0, 4.93622e+16, 1.50356
0, 8.49046e+16, 0.608997
0, 9.86147e+16, 0.783532
1, 1.12125e+16, 0.152762
1, 2.08183e+16, 0.558325
0, 4.76874e+16, 0.811756
0, 1.29665e+16, 1.22277
1, 3.22924e+16, 0.233914
1, 1.63448e+16, 1.3493
1, 1.32804e+16, 1.11599
0, 2.55171e+16, 1.11833
0, 6.33685e+16, 0.631167
0, 7.37839e+16, 1.49858
0, 2.71702e+16, 1.39539
1, 1.72463e+16, 1.1437
0, 8.3878e+16, 0.340136
0, 9.55415e+16, 0.49505
0, 2.17205e+16, 0.973909
0, 2.57366e+16, 0.956001
0, 9.92459e+16, 1.51469
0, 5.57556e+16, 1.1098
1, 1.42511e+15, 1.09302
1, 2.87057e+15, 1.54426
0, 5.2612e+16, 0.872082
0, 3.08982e+16, 0.728832
0, 5.68024e+16, 0.206321
0, 5.81935e+16, 0.20312
0, 8.5127e+16, 0.435005
1, 1.36524e+16, 0.345916
0, 8.43272e+16, 0.994316
0, 8.44652e+16, 1.55922
0, 7.73996e+16, 0.577088
0, 9.75957e+16, 0.412866
0, 5.23192e+16, 1.17451
1, 1.22482e+16, 0.719259
0, 1.91947e+16, 0.846442
0, 1.98106e+16, 0.862987
1, 7.20964e+16, 0.0327233
0, 5.72722e+16, 1.23129
0, 3.97899e+16, 0.656854
0, 6.92474e+16, 0.569318
0, 5.98168e+16, 1.38943
1, 5.88792e+15, 1.05911
0, 5.91036e+16, 0.585788
0, 7.07818e+16, 1.51813
0, 9.42544e+16, 0.829386
0, 7.72567e+16, 0.820906
0, 7.31906e+16, 0.560815
0, 7.32034e+16, 1.02249
0, 3.62496e+16, 0.344177
0, 9.46169e+16, 0.228934
0, 7.80692e+16, 0.820201
1, 5.49112e+16, 0.133477
1, 5.49215e+16, 0.134941
0, 3.90491e+16, 1.3643
0, 4.97395e+16, 1.27755
1, 4.82691e+15, 1.50643
0, 4.17812e+16, 0.970142
1, 4.92544e+16, 0.00921918
1, 5.92403e+15, 1.38447
0, 7.3843e+16, 0.178003
0, 9.03869e+16, 0.701307
0, 4.83395e+16, 1.25277
1, 6.11453e+16, 0.11346
1, 3.75567e+16, 0.267358
0, 5.44904e+16, 1.45577
0, 6.34048e+16, 0.956197
0, 7.01164e+16, 0.358806
0, 5.75188e+16, 1.07107
1, 1.23477e+16, 0.112953
0, 1.16774e+16, 1.42101
0, 7.87458e+16, 1.38647
1, 6.86822e+15, 0.78787
0, 7.57324e+16, 1.48023
0, 1.97923e+16, 1.18229
0, 6.33979e+16, 0.560553
0, 6.17067e+16, 0.529235
0, 5.69571e+16, 1.10483
0, 8.28561e+16, 1.18134
0, 7.60325e+16, 1.56971
1, 8.58827e+15, 0.0102836
0, 3.21882e+16, 1.21052
0, 4.59866e+16, 1.24974
1, 2.2053e+16, 0.389159
0, 8.83632e+16, 0.60931
0, 7.2121e+16, 0.158781
0, 8.37213e+16, 0.108382
0, 7.30752e+16, 1.44534
1, 1.81537e+16, 0.167735
1, 2.0279e+15, 0.772055
0, 6.35764e+16, 1.17412
1, 3.07704e+15, 1.2598
0, 3.09547e+16, 0.908749
0, 6.80875e+16, 1.25008
0, 7.37573e+16, 0.637981
0, 8.70178e+16, 0.479724
1, 3.82293e+15, 1.01505
1, 9.99777e+16, 0.112494
0, 8.9987e+16, 0.582116
0, 5.49587e+16, 1.38582
1, 1.31475e+16, 0.953346
1, 2.41934e+16, 0.707774
1, 2.59578e+16, 0.503359
0, 3.55341e+16, 0.833807
1, 7.49437e+15, 1.2162
0, 9.60878e+16, 0.324901
1, 1.65644e+16, 0.637037
1, 3.00311e+16, 1.13306
0, 9.49036e+16, 0.714959
0, 4.6372e+16, 0.208813
1, 1.83915e+16, 0.93818
1, 1.64747e+15, 1.04081
0, 9.26467e+16, 1.24022
0, 4.90825e+16, 1.33442
1, 2.30443e+16, 0.173895
0, 3.88374e+16, 1.0804
0, 1.29469e+16, 0.911168
0, 4.49194e+16, 0.954435
0, 7.66548e+16, 0.661576
0, 8.26607e+16, 0.694719
0, 9.35174e+16, 0.511029
0, 4.85574e+16, 1.36672
1, 4.74331e+15, 1.25308
0, 2.3642e+16, 0.695837
0, 8.74948e+16, 0.740474
1, 6.32845e+15, 1.03368
0, 7.05589e+16, 0.179322
1, 2.65533e+16, 0.501485
0, 8.25479e+16, 0.496851
1, 1.29067e+16, 0.406683
0, 4.93958e+16, 1.25207
0, 8.92906e+16, 0.614985
0, 6.32962e+16, 0.764112
0, 8.31453e+16, 0.928975
1, 2.85236e+15, 1.54165
1, 4.63854e+16, 0.19271
0, 5.77517e+15, 1.31365
0, 8.09417e+16, 0.426226
0, 1.44171e+16, 1.32464
1, 3.47849e+15, 0.897244
1, 3.84351e+16, 0.013037
0, 9.85782e+16, 0.632693
0, 8.07365e+16, 0.630053
1, 2.24049e+16, 0.0119763
0, 6.22968e+16, 1.5405
0, 9.46457e+16, 1.2589
1, 4.04983e+16, 0.724112
1, 3.48391e+16, 0.352374
0, 8.41683e+16, 1.43511
0, 5.86982e+16, 1.03477
1, 1.7983e+16, 0.344494
0, 5.7585e+16, 0.00351054
0, 9.66344e+16, 1.35718
0, 8.77697e+16, 1.06094
0, 8.58628e+16, 1.17278
0, 8.19274e+16, 0.44937
0, 3.77477e+16, 0.185017
0, 5.28435e+16, 0.903245
0, 6.63345e+16, 0.806564
0, 8.61536e+16, 0.492335
0, 3.26392e+16, 1.55458
1, 6.59451e+16, 0.0353237
0, 5.66959e+16, 1.06868
0, 4.77454e+16, 1.2043
0, 4.45369e+16, 1.46245
0, 8.85867e+16, 1.04761
0, 7.33645e+16, 0.882619
1, 1.33609e+16, 1.06657
1, 2.77677e+16, 0.157442
1, 1.38905e+16, 0.815344
0, 6.13907e+16, 0.270295
0, 1.54336e+16, 0.706579
0, 7.756e+16, 0.399744
0, 5.51415e+16, 0.75972
0, 2.59857e+16, 1.29196
0, 9.61494e+16, 1.45435
0, 4.8694e+15, 0.988992
0, 8.30258e+16, 0.79494
1, 1.3094e+15, 1.2663
0, 7.53745e+16, 1.1274
0, 6.20424e+16, 1.26284
1, 4.25082e+15, 0.0900052
0, 4.1504e+16, 0.868209
1, 8.77275e+16, 0.0227035
0, 8.40562e+16, 0.481668
0, 1.9803e+16, 1.05017
1, 1.40495e+16, 0.286681
1, 2.63215e+16, 0.368883
0, 3.65705e+16, 1.27617
1, 3.84933e+15, 0.0741353
0, 3.49386e+16, 1.0439
1, 2.53636e+16, 0.223223
0, 1.71636e+16, 1.54021
0, 3.32904e+16, 1.36621
0, 5.74004e+16, 0.871214
1, 3.74532e+16, 0.306657
0, 6.24213e+16, 0.54017
1, 3.43281e+16, 0.111932
0, 6.78055e+16, 0.836458
0, 3.54542e+16, 0.900619
0, 3.11988e+16, 0.560872
0, 8.0963e+16, 1.18519
0, 5.23418e+16, 1.13694
1, 9.94995e+15, 0.620241
0, 3.94873e+16, 1.19478
0, 4.57713e+16, 0.885685
0, 9.90535e+16, 0.586896
0, 6.00719e+16, 0.846894
1, 3.75039e+16, 0.296119
0, 2.48454e+16, 0.494014
1, 1.56243e+16, 0.585171
0, 8.53202e+16, 1.16768
0, 8.51607e+16, 0.807166
1, 5.33835e+16, 0.0490328
0, 6.40523e+16, 0.599768
0, 7.77072e+16, 0.671469
1, 2.67657e+15, 0.0419812
0, 7.2722e+16, 0.39176
0, 7.82855e+16, 1.01168
0, 3.17601e+16, 1.22185
0, 4.1581e+16, 0.697307
1, 3.45117e+16, 0.368007
1, 2.63069e+16, 0.804195
0, 8.31118e+16, 0.663133
0, 6.60778e+16, 0.269957
0, 5.93413e+16, 0.703358
0, 1.7917e+16, 0.866946
0, 6.62855e+16, 1.05602
0, 4.41756e+16, 1.05945
1, 6.82384e+16, 0.0376749
1, 2.8509e+16, 0.232959
0, 1.89058e+16, 1.06017
0, 5.71607e+16, 0.533197
0, 3.032e+16, 0.636282
0, 6.67915e+16, 0.472037
0, 7.58106e+16, 0.91451
0, 5.26643e+15, 0.996922
0, 3.29424e+16, 1.51868
0, 3.34166e+16, 1.46898
0, 7.01775e+16, 1.40904
1, 1.98587e+16, 0.747116
0, 3.92139e+16, 1.27152
0, 3.50485e+16, 1.54834
0, 1.65531e+16, 1.30143
0, 6.10578e+16, 1.12195
0, 4.89057e+16, 1.18999
0, 3.32811e+16, 1.22308
1, 4.53317e+16, 0.134625
0, 2.26681e+16, 1.36255
0, 8.6951e+15, 1.35858
0, 3.79662e+16, 1.06038
1, 7.54827e+15, 0.682085
0, 7.71754e+16, 0.478002
0, 4.12415e+16, 0.997321
0, 9.04229e+16, 0.965675
0, 9.67256e+16, 1.35399
0, 5.28877e+16, 1.31056
0, 3.29726e+16, 0.352337
0, 3.86379e+16, 0.552669
0, 8.18495e+16, 0.387133
0, 7.48606e+16, 0.844758
1, 1.38772e+16, 0.03749
0, 5.86727e+16, 1.27657
0, 8.07104e+16, 0.766626
1, 3.52292e+16, 0.392291
1, 2.2828e+16, 0.0947049
0, 7.66467e+16, 0.739148
1, 7.99498e+15, 0.492895
0, 3.35527e+16, 1.38914
1, 3.67774e+16, 0.769251
0, 8.34895e+16, 0.126502
1, 2.58251e+16, 0.700524
0, 5.64577e+16, 1.19449
0, 3.8827e+16, 0.557683
1, 7.37112e+16, 0.0952742
0, 7.01487e+16, 1.19774
0, 3.67477e+16, 0.635543
1, 4.32018e+15, 1.27078
0, 6.95474e+16, 1.00103
1, 2.27258e+16, 0.375605
1, 3.55645e+16, 0.334445
0, 8.41191e+16, 1.14256
0, 1.09656e+16, 1.1766
0, 7.20229e+16, 0.657602
0, 4.57909e+16, 0.45466
